0,6.166641,0,7.21,0,21.230118
0,6.163315,0,7.21,0,21.437088
0.03876,6.159729,0,7.21,0,21.526184
0.655104,8.126205,0.457784,7.22,0.30964,21.362183
0.613736,6.977646,0.666272,7.22,0.623192,21.490295
0.88652,7.231201,0.645152,7.21,0.82868,21.227921
1.981728,6.719254,1.651872,7.22,2.003152,21.40155
1.756056,6.692032,1.526576,7.21,1.747064,21.347519
2.87836,6.860626,2.395424,7.22,2.571664,21.24649
5.381848,6.707504,3.775672,7.21,5.07832,21.340179
7.980184,8.05481,7.503536,7.21,7.36444,21.269363
6.346888,6.931946,7.049408,7.21,7.502576,22.573685
32.893824,7.330444,6.001304,7.22,5.888088,22.026184
118.606152,8.430695,100.896592,7.23,64.182016,21.815109
143.659288,8.851379,117.712632,7.22,130.71792,22.378372
110.009472,8.299622,149.528824,7.22,119.89392,22.59845
118.006712,8.510727,113.046904,7.23,126.361392,24.432541
53.527152,7.70079,86.694336,7.22,67.695552,22.421707
106.892816,7.869247,84.205072,7.22,99.871624,23.680161
86.003744,8.284271,83.129168,7.22,84.749152,24.412827
80.203152,7.64888,84.433824,7.22,82.776016,22.318054
76.412552,7.673325,70.698472,7.22,66.734136,23.222046
41.99492,7.208252,61.376408,7.22,55.451424,21.958572
71.324856,7.674744,52.586136,7.22,57.896992,21.952515
72.883568,8.470932,90.506672,7.22,75.948808,22.310318
43.644904,7.819809,49.322576,7.22,42.372896,22.737335
122.449512,7.771347,68.242368,7.22,107.448952,21.922394
37.425456,7.608337,98.657784,7.22,56.626048,23.175278
28.11768,6.857697,30.785752,7.22,29.970344,22.76329
181.203776,8.840469,127.074056,7.23,166.695472,21.884033
155.503656,8.927216,162.440896,7.24,161.656784,22.630646
155.121848,9.356339,140.86512,7.23,158.465936,23.533401
180.165944,10.004608,178.095928,7.23,161.40568,22.752853
238.74576,10.525818,222.63068,7.24,205.624904,22.943741
218.416848,10.685486,220.689672,7.24,235.828872,23.764847
238.620768,13.006012,242.731504,7.24,219.546712,23.368896
212.657344,10.86264,234.56068,7.24,239.787096,24.649521
243.830136,12.512115,260.087864,7.24,243.018488,23.362579
204.521704,11.021027,211.261968,7.24,197.95868,24.462265
185.537088,9.302002,189.563848,7.23,189.58256,23.57901
171.14952,12.652695,195.948528,7.24,190.617952,23.775986
183.284648,11.583359,180.374864,7.24,174.736392,23.801086
175.50976,9.806992,161.313176,7.24,168.8968,24.415085
193.711896,10.454468,187.500896,7.24,177.190568,24.196472
206.026312,9.973694,199.517928,7.24,201.505264,23.820572
156.989672,9.44519,168.276056,7.24,155.924512,23.946976
146.032712,8.940598,144.274672,7.23,154.428664,22.922684
139.615272,11.888596,144.049568,7.23,151.69056,23.545029
105.87496,10.413223,118.771672,7.23,138.490488,23.560028
126.463664,9.630554,99.536248,7.24,122.090592,23.344559
127.008672,9.615524,145.03236,7.23,114.519848,23.235352
151.708536,9.804398,136.190192,7.23,151.307624,23.101212
128.871456,11.090286,130.055176,7.23,121.635496,23.803055
201.106128,10.092712,124.802872,7.23,171.913552,22.594131
214.15132,11.320053,207.693032,7.24,205.53988,22.998871
254.84132,11.515854,235.814752,7.24,251.60012,25.025803
205.706208,10.665665,184.128248,7.24,191.844408,23.450943
212.97428,9.525818,155.702856,7.24,188.159536,24.039902
130.944112,10.952423,171.166408,7.24,182.854088,23.645706
142.16824,8.863464,150.15524,7.23,147.96904,24.19017
183.499184,9.517136,147.341896,7.24,160.459872,24.081406
206.433824,9.730621,167.912352,7.24,182.456664,24.32077
48.680048,9.617462,134.034448,7.23,114.8788,23.138931
89.151672,8.062943,66.820792,7.23,70.225208,22.77063
100.597456,9.490356,108.877344,7.23,106.379816,23.261429
64.22588,7.888382,78.822384,7.23,72.773936,23.836884
137.418808,7.872269,81.037584,7.23,109.656016,24.790298
117.97296,10.797836,134.629176,7.23,134.271264,23.618576
97.76688,8.564117,94.702896,7.23,109.26312,22.667877
128.75552,8.708023,101.37504,7.23,142.997536,23.083923
106.176488,9.280411,121.137856,7.24,81.294104,23.635483
179.133632,8.740784,160.398568,7.23,166.695432,23.331741
237.451208,10.890411,189.35352,7.24,199.067848,22.992279
191.88252,11.481766,251.524632,7.24,204.68876,24.204056
244.540624,10.853775,191.5534,7.23,207.071616,23.157608
121.34476,12.994568,225.480352,7.24,209.911416,24.049149
58.249664,7.575363,61.626632,7.22,60.064984,23.763153
141.219872,9.338028,122.041152,7.23,131.243704,24.077896
66.752704,9.070938,70.992672,7.22,82.022248,22.8452
126.625832,7.687271,90.701216,7.23,102.800424,21.866989
209.11752,8.40802,164.090472,7.24,178.67328,23.40799
224.98328,10.685471,201.66044,7.23,221.6514,24.740067
307.851952,10.485535,249.087608,7.24,229.18264,24.955109
366.453896,13.044205,374.209504,7.25,366.809368,25.112961
372.378592,13.108948,378.733088,7.26,391.983984,25.363098
367.179864,13.746262,407.638416,7.25,397.768864,24.50737
235.780888,13.230621,258.019344,7.24,242.690968,26.044922
146.949312,10.531143,190.994104,7.24,192.85288,23.082214
175.931552,11.327026,168.545392,7.24,165.609648,22.690811
74.370192,10.518829,110.750728,7.24,108.612096,22.745895
41.593816,7.707993,55.759816,7.22,53.958104,24.246078
71.251952,7.720551,52.90256,7.22,60.488168,21.70015
100.32056,10.108398,91.102528,7.23,80.85672,22.013412
143.731632,8.865204,123.427792,7.23,112.455312,23.377579
73.728736,8.781967,102.957096,7.23,106.956296,23.596008
245.231408,8.77742,152.541648,7.23,169.802592,22.795517
267.598128,13.247253,290.008976,7.25,293.258928,23.882492
64.810152,9.561127,157.336528,7.25,145.481584,23.562729
56.766128,7.756226,51.2326,7.22,57.677816,22.291534
48.246424,7.635147,51.909496,7.22,45.03408,22.03656
69.301296,8.05983,58.427296,7.23,62.18652,22.962311
110.844008,7.940491,88.397656,7.23,93.559048,23.059433
117.888936,10.411102,128.5068,7.23,111.867768,22.221466
79.015936,8.527374,93.851256,7.23,88.305208,22.588104
70.005752,8.248047,71.637296,7.23,71.894136,22.114532
179.352064,9.069672,148.541592,7.23,150.501392,23.122162
123.845376,8.926208,127.15096,7.23,121.723168,23.944077
215.930648,10.831741,216.953624,7.24,242.82516,22.348206
71.899624,9.002808,86.54492,7.23,85.252544,23.68248
112.58084,7.579422,88.788936,7.23,89.7898,22.305222
114.65332,9.454224,106.167344,7.23,105.235232,22.152008
141.933888,9.020554,135.28352,7.24,135.943424,22.422531
128.176872,8.960953,133.085944,7.23,118.56384,23.510605
174.163856,9.007645,151.164392,7.23,146.899384,23.960632
133.949416,11.177963,166.451512,7.23,165.829912,24.335892
165.769632,8.433182,149.94688,7.23,149.94376,23.73024
159.414656,9.312775,128.237848,7.23,128.053992,24.084488
152.064488,9.753952,168.108808,7.23,182.196256,23.821564
237.029496,10.969666,239.880728,7.24,228.751224,22.87645
108.734176,9.60498,140.561496,7.23,148.299656,23.209503
108.22628,7.610657,97.709576,7.23,97.037768,22.329926
207.110152,8.471634,158.268928,7.23,157.850656,23.168243
207.636824,10.456726,236.548064,7.23,218.659608,22.976501
235.961776,10.31636,183.988192,7.24,171.22548,23.886093
309.866856,12.658249,261.11288,7.24,250.81724,23.180252
157.700616,12.060349,284.957672,7.25,284.023128,23.84462
257.514464,9.28833,178.590136,7.23,178.897856,24.517471
170.548936,11.386337,225.841976,7.24,248.069144,23.858276
170.50584,8.756958,151.315352,7.23,163.84788,24.038757
115.437488,8.915421,147.213208,7.23,146.024864,22.623199
97.78768,9.923218,104.657328,7.23,101.331984,23.438965
105.434528,8.59726,105.175416,7.24,108.10204,22.293121
227.754664,9.084518,185.823176,7.23,155.902216,22.843185
219.259872,11.060089,218.940648,7.24,226.024392,24.20311
165.385784,10.282013,185.231616,7.24,177.75296,24.46817
172.397408,10.885101,158.064768,7.24,164.786272,23.16687
195.172312,10.834,202.71272,7.24,199.100976,22.672134
161.33392,11.810623,184.845056,7.24,206.926328,23.371414
163.045256,9.222549,139.495624,7.23,157.6628,23.430862
162.745984,9.934341,155.689392,7.24,163.452032,23.294769
227.51748,9.850357,222.960552,7.24,219.534056,22.857773
179.692384,9.858902,200.02444,7.24,186.711136,23.087906
198.148648,10.623749,160.181136,7.23,152.701384,23.279358
257.609736,11.044281,254.682328,7.25,214.771208,22.507263
227.66712,12.798584,232.193664,7.24,245.169464,23.510681
252.150288,10.947189,251.048464,7.24,235.380224,23.604767
171.37896,12.140778,218.151704,7.24,223.990568,23.639542
204.655952,10.729431,178.469472,7.24,196.3844,23.955231
241.317712,11.123123,233.630568,7.24,242.353648,23.668472
158.715416,12.891586,191.977072,7.24,211.640144,24.095856
126.525776,9.353622,155.915016,7.23,154.421464,22.921387
165.024304,8.58197,128.929144,7.24,92.546704,22.560089
85.4358,9.941086,125.14968,7.24,152.803104,23.392303
62.376992,8.252731,76.94668,7.23,79.918608,22.805496
173.803808,7.348465,134.508016,7.23,121.268648,23.477554
180.358768,9.726761,132.638568,7.23,122.334088,22.579437
220.962808,9.576233,207.931728,7.24,213.68164,23.338745
186.197848,10.599289,227.72044,7.25,255.152664,24.205566
249.464368,10.485275,219.13252,7.23,223.942912,24.918396
143.045872,12.593231,166.08976,7.24,179.221712,23.400421
110.39316,9.31131,163.109224,7.23,159.166648,23.63588
111.581936,9.206757,109.443,7.23,121.23444,24.593033
58.219864,8.842148,81.830024,7.23,67.725536,22.584106
100.474952,7.757034,74.6122,7.22,61.635856,23.415161
116.709904,9.311676,106.001704,7.23,101.418672,22.136765
158.968664,8.237915,126.61188,7.23,137.650616,22.982956
206.321192,9.831161,205.474568,7.23,177.731176,23.795959
145.083424,10.195389,162.818232,7.24,198.802744,23.274689
163.904392,9.162872,166.415504,7.24,167.812728,23.610565
166.98992,9.770508,174.999336,7.23,172.1824,23.879379
143.668144,9.313919,137.627968,7.23,132.722024,24.029022
84.526888,9.969818,134.13384,7.23,148.465752,23.152725
157.079952,9.365295,97.628048,7.23,72.140992,23.672409
189.506704,10.808746,170.218816,7.24,148.153048,22.99115
240.33272,11.64888,251.287288,7.24,232.082456,24.111084
88.7168,11.327942,135.858616,7.24,187.600656,24.473404
85.081888,8.339767,101.170736,7.23,85.155888,23.302582
81.602288,9.282333,68.246504,7.23,82.46864,22.266037
93.636024,8.376175,98.081312,7.23,92.220272,22.763916
103.487944,7.961487,82.188736,7.23,102.633624,23.726288
156.054528,8.461594,126.701152,7.23,115.4614,22.807663
297.213008,10.419952,243.8996,7.24,212.348216,23.304153
255.276832,11.415375,290.060016,7.24,244.478656,23.129974
142.674008,13.145004,179.842544,7.26,203.593176,23.744934
163.640904,9.176071,155.122232,7.23,149.372696,23.92392
286.531528,9.415314,230.95748,7.23,166.710712,24.518051
290.047264,12.330795,296.306872,7.24,320.489064,23.945724
241.892528,12.227234,274.752656,7.25,324.146216,24.903732
229.548328,10.589752,220.673144,7.24,240.346384,25.255829
238.82344,10.975876,239.577224,7.24,225.14536,23.724899
123.311776,11.307022,153.679992,7.24,196.129168,24.327042
332.241264,8.763504,237.598336,7.23,166.75564,23.680847
338.610768,12.293152,328.6312,7.25,328.82916,23.085648
241.479584,12.823959,347.354832,7.26,359.648216,24.461548
106.43584,10.348724,174.094528,7.24,219.867224,25.384949
57.288944,9.76152,54.443008,7.23,55.403952,24.033585
107.916408,7.532074,61.987336,7.23,58.723096,21.748077
342.21584,7.99231,275.222848,7.23,204.52256,22.05838
187.747184,12.46965,234.552632,7.25,330.377512,23.456985
148.304976,11.006226,178.788888,7.24,164.067096,24.179779
338.458528,10.081497,178.618128,7.24,157.319096,22.57933
200.187272,13.466141,346.701008,7.25,368.50948,22.864716
76.56468,10.739944,103.632416,7.24,120.889536,24.444305
180.91576,9.692734,160.770288,7.23,106.56248,22.866943
180.953272,9.886047,117.677456,7.24,147.550272,23.092102
174.161832,9.513184,190.92828,7.24,206.252576,22.441696
208.544168,10.004013,258.206344,7.24,246.289496,22.982422
101.1912,10.755417,102.925768,7.25,129.4012,23.334595
91.037536,7.737473,81.318632,7.23,101.426504,23.118378
57.160456,8.240311,79.699264,7.23,85.572648,23.658615
137.909704,7.286499,57.6058,7.22,57.841016,22.372559
180.779384,8.49263,208.683536,7.24,169.001272,21.691406
132.53224,9.741714,146.336832,7.23,159.35088,22.643875
281.283808,8.56543,183.936008,7.24,125.931112,23.304886
340.955976,11.560608,342.284072,7.24,306.240672,23.463837
388.752312,13.977325,353.238624,7.25,331.879472,24.16684
391.363288,13.249832,375.566896,7.25,386.212512,24.602585
423.180512,13.495392,465.328616,7.26,466.318816,25.067581
166.412392,16.504974,286.84892,7.26,388.490408,25.507111
92.962856,10.335236,126.33984,7.24,150.116888,25.165695
155.422104,7.902206,140.100192,7.23,105.379384,22.894974
167.953584,8.720749,141.300656,7.24,149.365144,22.016541
236.381888,9.888107,189.866728,7.24,131.749296,22.591385
190.739616,10.895538,215.03504,7.25,266.56632,23.180527
135.348192,10.577606,171.398824,7.24,175.422832,23.420547
143.65856,10.381622,119.275416,7.23,127.882136,23.596725
48.839288,10.611618,111.308928,7.24,125.283944,23.302368
39.697736,8.170868,42.38036,7.23,55.292248,22.600418
283.758696,8.626587,166.40276,7.22,39.7284,22.067505
261.478416,11.463348,267.738744,7.25,316.63476,22.162262
261.622752,11.542328,254.859304,7.25,254.914912,23.864197
225.926432,10.678528,237.544064,7.25,251.960184,23.63031
194.153944,12.546844,250.746696,7.24,212.94144,24.210938
198.291072,11.390701,111.632328,7.24,159.40752,24.03891
199.62764,9.021011,301.433024,7.23,206.824744,22.924377
72.115488,11.397385,72.299744,7.24,175.128568,23.274307
105.636864,7.567291,84.748296,7.22,73.249488,22.794159
165.648328,8.101883,180.570168,7.23,129.902512,21.908585
122.825968,10.750687,110.15736,7.24,159.929584,22.319656
102.182088,9.364594,91.881488,7.24,118.90048,22.718323
72.015968,8.255951,111.447472,7.23,100.482696,22.295166
126.255776,8.075027,83.714608,7.24,74.758536,22.461761
90.8468,9.259094,117.240008,7.23,107.121424,21.823425
103.589024,8.62088,94.709928,7.23,89.975608,22.439407
112.778408,9.249374,125.812256,7.23,106.149632,22.885849
248.051904,9.715958,131.903144,7.24,110.780016,22.023163
251.926256,9.543488,296.631576,7.24,239.641712,22.18486
233.96368,11.743927,229.098416,7.24,284.214776,23.303329
321.698616,9.809494,270.578696,7.24,261.46652,23.48764
199.332904,12.359467,280.3902,7.25,317.331392,23.599106
200.559032,11.790009,171.338704,7.25,174.56048,23.94397
225.919008,9.256058,199.82916,7.23,197.307512,22.923355
304.143768,10.888702,305.765128,7.24,206.917544,22.946121
225.296936,11.666382,237.44212,7.25,292.465592,23.021957
135.318048,10.61438,200.145192,7.24,225.2544,24.094681
154.36972,12.700211,108.38556,7.24,143.490744,23.040024
215.144152,9.789642,224.921768,7.24,152.78404,23.321671
240.777152,9.425415,221.061592,7.24,255.87976,23.758408
132.655368,12.124237,197.699296,7.24,240.093096,23.545685
107.799792,10.35878,120.493312,7.25,135.939608,23.309769
75.07084,9.083115,94.155312,7.24,112.346792,22.574554
221.089032,8.080338,154.706872,7.22,71.771784,22.288254
193.813776,10.381271,181.778928,7.24,193.14176,21.917145
280.863824,9.954559,214.562936,7.24,189.81404,23.039749
172.966568,11.111542,226.31468,7.25,267.647408,23.020981
187.057936,13.928772,228.254496,7.23,170.782744,23.541992
168.7746,10.527374,159.325624,7.24,189.240792,22.556198
162.691896,9.694916,173.91716,7.23,177.407544,23.014404
100.90124,9.362869,107.672312,7.24,164.50416,22.626175
121.98288,8.292908,121.749856,7.24,101.38268,22.991226
133.199344,9.011169,121.961848,7.23,120.499016,22.185852
184.570032,8.534805,177.86572,7.23,134.982544,22.208801
155.206744,11.17189,174.407296,7.24,155.264792,22.142654
156.32968,9.789337,151.997144,7.24,157.111904,23.233856
317.461368,9.802628,194.976184,7.24,158.180656,23.812256
392.98892,10.571854,385.588928,7.24,307.176216,23.688126
355.024216,14.31015,387.545048,7.25,394.57616,23.495621
301.19268,13.640076,328.44432,7.26,396.5278,25.129822
194.594008,11.755447,221.609408,7.25,297.89396,25.060165
134.497224,10.070419,181.158888,7.23,200.259312,24.128021
146.194384,9.95282,139.006024,7.23,114.673128,23.824295
241.799408,9.616852,181.50924,7.23,155.808576,24.000412
283.187472,8.912552,253.229376,7.23,191.041384,23.034515
259.248056,13.205032,266.270328,7.25,313.696792,23.274551
354.908792,12.641556,288.285016,7.25,265.601392,24.048233
187.089304,13.547501,272.796968,7.25,366.445488,23.837418
211.044592,9.672745,219.440032,7.24,186.23036,24.640152
162.082808,9.561447,177.420688,7.24,238.151464,23.198593
195.299,10.19902,195.394008,7.23,166.510992,23.568329
71.746664,9.827148,131.202904,7.24,198.4262,22.699768
76.187952,8.681427,69.178536,7.23,72.305528,24.916733
98.622592,7.473526,77.018184,7.23,72.201576,21.808136
122.375624,8.282257,132.162784,7.23,90.293176,21.806046
125.971272,9.66156,117.224184,7.23,119.248536,22.286591
82.213736,9.062851,112.31032,7.23,130.742776,22.367172
83.739472,8.205811,88.498448,7.23,82.731064,22.311035
169.783648,8.031769,130.847816,7.23,84.882304,22.224838
278.91092,8.735199,177.145464,7.24,177.405352,22.782425
176.6398,9.651245,257.09952,7.23,268.252344,22.815292
204.210088,12.062057,235.193968,7.24,185.02184,23.637955
